Movie ID,Total word count,Verb Count,Noun Count,Adjective Count,Adverb Count,Pronoun Count
tt6292852,101395,11660,15974,7678,4744,9235
tt6296764,11262,1572,1770,758,571,1669
tt6306064,146046,15844,21756,10149,8661,13073
tt6313378,35300,3340,5880,2560,1640,2940
tt6317656,82890,8534,14257,6953,4494,7303
tt6320628,108848,9335,16876,8335,5654,7949
tt6324278,44030,4746,7070,3724,2618,4103
tt6330052,9286,882,1466,758,618,845
tt6333084,5060,500,1100,460,180,360
tt6334354,41610,3924,5988,2994,2388,3648
tt6335734,36372,3858,6000,2904,2208,3312
tt6336356,41436,3708,6540,3966,2370,3048
tt6338498,55677,5256,9195,4479,2821,5171
tt6340264,13617,1347,2471,971,456,1118
tt6341832,60300,6700,10360,4990,3300,5650
tt6343058,22704,2316,4062,2028,1146,1992
tt6348138,81212,7539,12773,7037,5050,6913
tt6348410,17263,2051,2653,1446,1034,2027
tt6367558,70456,7085,11548,5335,3808,6675
tt6370614,6620,840,920,380,480,760
tt6371588,88971,8102,15213,6565,3948,7417
tt6372694,26748,2796,4152,2184,1524,2322
tt6378710,17652,1884,2604,1542,1278,1812
tt6386748,149444,13318,28798,11423,6223,9316
tt6388074,17953,1781,3265,1370,673,1614
tt6390668,45716,4772,7413,3617,2999,4322
tt6391282,54990,6246,9451,4140,3474,5004
tt6394270,72547,7932,10594,5249,3887,6186
tt6410564,87470,9231,15976,6463,4677,6340
tt6412452,77772,7188,12420,7656,4224,6048
tt6418778,69991,7719,11159,5897,3711,6799
tt6418918,51777,5978,8002,3966,3082,5301
tt6421110,26790,2688,4254,1962,1446,2304
tt6423362,38280,4016,6958,2852,1741,2884
tt6426028,81985,8705,13314,5911,5200,8556
tt6428676,43674,4494,7464,3570,2304,3756
tt6432466,32889,3806,5326,2469,1909,3455
tt6433456,84748,8453,13588,6575,6030,8824
tt6433880,75740,7350,11354,6188,4816,7840
tt6436726,36500,3890,6390,2870,1950,3470
tt6439020,81645,7110,14007,6961,4525,5878
tt6443346,50220,5184,7950,4277,3156,4458
tt6450186,50868,6014,8972,3615,2553,5241
tt6450804,102401,9806,15697,7759,7068,7954
tt6452332,29540,2863,5033,2779,1960,2639
tt6461318,63519,6289,11317,5155,3322,5975
tt6462958,19578,2028,2670,1548,1410,2208
tt6467266,36684,3930,6078,3096,1908,2988
tt6471628,23060,2790,3890,1820,1370,2230
tt6472976,35952,3708,5922,2802,1968,3486
tt6473066,64806,7504,10416,5306,3794,6888
tt6473982,28960,3100,4540,2181,1380,3500
tt6474040,61030,6306,9679,4708,3216,5309
tt6475714,64325,6126,9888,4656,3912,5007
tt6483364,77101,8176,12117,6160,4926,7082
tt6485928,48512,5280,7808,3984,2720,5200
tt6491178,53454,5372,8416,4404,2967,5091
tt6494418,76379,8069,13314,6292,4207,5884
tt6495770,77086,8511,12417,5009,4107,7346
tt6499752,66232,6996,11324,4994,3511,6508
tt6505968,36890,3450,6300,3270,2430,3480
tt6508228,58055,6572,8820,4320,4351,5688
tt6510332,34396,3357,6423,2865,1796,3198
tt6511932,36217,4053,5778,2404,1861,3964
tt6513120,131129,13571,20904,8957,7188,11970
tt6515910,17746,1798,2920,1640,906,1747
tt6516314,130085,14474,20481,10210,8267,13433
tt6517320,135513,14644,20793,10978,9086,12343
tt6518270,52912,5216,8400,4352,2992,5104
tt6521876,83358,8874,12114,5760,5382,8190
tt6522668,40860,3660,7020,3820,2180,3200
tt6523720,49351,5581,8213,3714,3186,4161
tt6532374,80253,8376,13338,6481,5268,7431
tt6532954,12612,1182,2334,978,726,828
tt6533240,83925,9379,14176,6605,4566,7566
tt6539992,39689,4178,6562,3244,2418,3942
tt6543652,88426,8901,14583,6889,4523,7307
tt6547044,45868,4780,7784,3451,2556,4012
tt6560164,29694,3396,4698,2292,2016,2982
tt6565702,56383,5550,8870,4670,3281,4380
tt6566576,78428,8791,12800,5640,4944,8235
tt6566624,53440,4760,9640,4580,2140,4080
tt6566768,33280,4016,5651,2685,1833,3241
tt6567012,6215,601,1164,444,319,547
tt6571548,62112,6639,10046,4669,3559,5777
tt6586318,54711,5497,8849,4288,2985,4698
tt6587640,51024,5632,8432,4080,2848,4592
tt6601502,39391,4140,7319,3217,2357,3426
tt6610158,24186,2623,4060,2224,1414,2298
tt6624144,47805,4880,8162,4509,2533,4266
tt6628394,62643,6255,9892,4825,3438,5064
tt6634646,29875,3267,5368,2043,1446,2387
tt6644200,131006,15129,21269,9674,7970,11588
tt6652708,45708,4824,7450,3562,2319,3969
tt6654090,2340,180,520,180,220,160
tt6654210,64735,7095,11384,4678,3613,5630
tt6662736,131633,14050,22429,8115,7165,12914
tt6663582,53251,5304,8324,4164,3684,4982
tt6673612,66506,6715,10169,5522,3521,5740
tt6675244,123000,12339,21234,9180,6753,8917
tt6676028,17538,1989,2705,1235,1010,1952
tt6679794,69607,6158,10860,6181,4264,5080
tt6680312,22206,2541,3303,2034,1285,2403
tt6690836,49899,4872,8992,4527,2388,4230
tt6705860,34068,3606,6180,2496,1770,3186
tt6708668,27739,2471,5037,2542,1767,2299
tt6710474,69405,7549,10564,4934,4556,7620
tt6720618,7052,806,1375,662,364,585
tt6722030,73084,7502,11179,5712,3987,6620
tt6722726,12737,1508,2110,1088,755,1319
tt6722976,10618,1136,1990,994,594,837
tt6723592,121999,12271,19411,9188,8804,11822
tt6728096,34776,3798,5235,3311,2419,3643
tt6729000,62469,7046,10748,4872,3339,5978
tt6733874,51236,5284,7935,3994,3386,4487
tt6736812,16120,1600,2820,1200,800,1540
tt6744360,13998,1609,2218,1125,772,1345
tt6751668,74123,7913,12644,6254,4210,6240
tt6752992,87811,8415,15804,7612,4894,7851
tt6753132,4869,530,841,417,313,416
tt6760876,23528,2178,3878,2035,966,1571
tt6763778,70600,7800,12060,5160,3680,6580
tt6772802,18534,2106,2844,1362,1164,2094
tt6777170,14062,1301,2741,1111,521,1254
tt6781982,70425,8133,9612,5511,4546,7837
tt6785292,29680,2680,5900,2460,1380,2800
tt6791096,92416,9640,14412,7396,5189,8362
tt6802308,115687,11412,19062,8142,5845,9945
tt6802400,29214,3036,4350,2322,1818,2772
tt6802896,15966,1610,2790,1281,642,1173
tt6803046,115653,11804,18826,9488,7420,10730
tt6803212,26413,3123,4519,1781,1671,2534
tt6803974,25840,2340,4820,2100,1060,1600
tt6805366,33020,3580,6600,2240,1560,3140
tt6806448,76755,6784,11596,5453,4210,6505
tt6811018,75538,7325,12037,6734,4326,7318
tt6817944,45926,4711,7534,3717,3171,4625
tt6820256,50946,5931,8344,3846,2755,5425
tt6820324,52314,5290,8504,4683,3381,5596
tt6821012,66096,7127,9628,5335,3840,6692
tt6823148,100280,9265,17702,8120,5673,7738
tt6828390,28010,2897,4404,2149,1335,2219
tt6841122,28109,2786,4492,2312,1508,2504
tt6842126,17412,1962,2802,1548,930,1662
tt6842770,68490,6750,10368,6048,3744,6588
tt6848624,12040,1040,2180,860,580,1320
tt6848736,7904,896,1496,688,424,848
tt6850820,61862,6156,10835,5136,2768,4833
tt6851066,72677,7631,11212,5031,3407,6467
tt6852178,78274,7056,13366,6847,4120,6162
tt6852872,64189,6494,10367,5796,4178,6359
tt6856242,131187,13059,20805,11673,8363,10729
tt6857166,32214,3828,5064,2274,1728,2988
tt6857376,47308,5086,7262,3550,3527,5130
tt6859352,41678,3952,6887,3065,2519,3370
tt6859762,95952,9808,15209,7334,6267,9504
tt6862538,81951,7952,13974,5781,4104,6829
tt6865690,59490,6430,9376,4715,3278,6365
tt6866224,106559,10191,18203,8166,4569,9103
tt6878306,65942,6554,10885,5311,3714,5334
tt6883152,50487,5596,7819,3765,2856,5143
tt6884200,20466,2280,3312,1374,1086,2106
tt6884380,13020,840,2380,1060,720,1000
tt6885114,8020,1020,1200,660,280,820
tt6886080,73200,8657,11936,5672,4463,6867
tt6887540,1820,180,480,140,40,100
tt6893836,39450,3590,7040,2800,2190,3440
tt6900448,86741,8641,15353,6965,5532,7735
tt6902332,85041,8250,14451,6076,4079,7771
tt6902676,76533,8099,13072,6261,4552,7128
tt6902696,70165,7201,11777,5071,3238,6456
tt6903636,55700,5360,8640,3380,2900,5540
tt6905676,7708,792,1264,432,423,668
tt6908854,33660,3160,5180,2680,1660,2340
tt6910006,4701,499,883,396,238,386
tt6910282,28740,2898,4932,2064,1716,2634
tt6911608,44166,4506,6456,3348,2604,4074
tt6914122,26334,2646,4410,2322,1644,2280
tt6915100,123584,11555,21163,7896,7049,9940
tt6916348,42574,3943,7315,3620,2484,3639
tt6917210,36051,3649,6214,3191,1974,2885
tt6920084,156445,16839,23860,11070,9154,16523
tt6920356,48936,5190,7968,3864,2934,5202
tt6921996,44798,4072,6837,4024,2823,3313
tt6924650,68968,6816,11568,5896,3440,4864
tt6932874,75687,7653,12166,6268,4946,6979
tt6933454,34200,3660,6096,2820,1536,3660
tt6938828,67201,6562,10765,4831,3609,5882
tt6943854,18612,1822,3527,1681,1003,1587
tt6952960,48605,5265,7981,3904,3080,5056
tt6958014,29585,3140,4505,2419,2028,3117
tt6958212,70979,6688,11802,6025,4333,5502
tt6964076,57404,5847,10125,4424,2867,5658
tt6966692,85358,8274,14000,6762,4312,7784
tt6971114,49900,4540,9040,4320,2540,3860
tt6977338,67595,7101,10505,5283,3581,7231
tt6977442,17297,2007,3590,1378,765,1411
tt6987476,21770,2294,3771,2099,1272,1722
tt6987770,19782,2034,2898,1746,1206,1728
tt6992978,82356,9132,13608,5976,4452,7920
tt6998518,61404,6276,9966,4584,3222,5778
tt7008872,55446,5903,8682,3924,3054,5430
tt7010412,1500,140,300,136,79,83
tt7012864,26958,2570,4756,2568,1621,2275
tt7014006,35838,3648,6174,3342,2076,3492
tt7014234,16731,1737,3005,1316,878,1073
tt7016254,93636,9684,15732,7428,4380,8568
tt7026488,67248,7392,11616,5040,3996,6564
tt7026672,109945,11970,17460,8366,6812,11115
tt7040874,60408,5735,9702,5642,4198,4770
tt7042862,61603,6239,9857,4935,3626,5591
tt7043012,68316,7140,12036,5640,4404,6252
tt7048622,114511,10408,19648,10425,5914,8215
tt7049542,58747,5575,9761,5474,3239,4440
tt7054636,23136,2467,3359,1968,1499,2415
tt7057306,7735,686,1147,509,324,686
tt7058080,55638,6336,8802,4068,4068,6030
tt7066546,12300,1185,1995,1140,900,990
tt7069210,64862,7072,10489,4570,4019,5836
tt7073710,44275,5369,6842,3239,3092,4290
tt7074886,160391,16009,27463,12020,7950,12483
tt7078180,57140,6540,9100,3910,3530,6530
tt7078658,106921,11300,15121,8135,6439,9153
tt7083526,29316,3258,5340,2202,1470,2556
tt7084386,30275,2964,5370,2796,1369,2677
tt7087210,46354,4972,8155,3474,2554,5021
tt7097896,68792,6480,10272,5463,3968,6034
tt7099280,68228,7123,11968,4913,3999,7097
tt7112154,13105,1405,2065,860,820,1185
tt7125774,84319,8243,14544,7005,4930,5948
tt7125860,149385,14820,24555,11251,8989,10392
tt7126948,84668,9228,12355,5587,5100,8196
tt7128732,12636,1294,2233,1190,761,1010
tt7131622,118128,11254,19728,8673,6876,9470
tt7134096,46072,4936,8040,3256,2336,4080
tt7137380,60083,6184,9690,4699,3691,5467
tt7137846,38604,4260,6726,2808,2202,3564
tt7139936,44430,4287,7189,3708,2044,3872
tt7144666,39132,4332,6156,2916,2376,3714
tt7146812,91977,8607,15923,7864,6088,7517
tt7149066,43973,4308,7437,3800,2539,3600
tt7153434,9547,1025,1864,776,352,756
tt7153766,81397,9032,12696,6445,5195,7743
tt7156222,46840,4760,7520,3000,3840,4360
tt7158430,32196,3198,5928,2484,1806,2568
tt7158582,26500,2440,4340,2520,1340,2260
tt7160070,48681,4789,8388,4217,3132,3849
tt7170950,35785,3609,5273,3001,2307,4026
tt7174764,24864,2928,4032,2040,1572,2580
tt7178640,14706,1458,2370,1188,768,1458
tt7184124,19632,2044,3289,1402,1061,2097
tt7186092,58157,5294,9145,4962,3506,5096
tt7193362,74233,8099,11724,4837,3244,6852
tt7201846,38132,2726,6762,2934,1229,1759
tt7204348,37480,3440,6740,3550,1700,2830
tt7205208,41192,3983,7851,3896,2553,2746
tt7206446,23960,2280,3900,1540,1640,2500
tt7210348,3300,380,460,240,200,300
tt7214954,69456,6800,11520,6912,3584,5856
tt7215262,80304,8760,14352,6492,4476,7128
tt7215388,18324,2064,3066,1596,804,1560
tt7215444,18704,1914,2744,1356,1201,1958
tt7218804,21760,2200,3820,1280,920,2300
tt7220754,59871,5990,9966,5121,3380,5581
tt7230750,31962,3066,5160,2256,1740,3036
tt7241926,51106,5594,8407,3935,2712,4336
tt7250056,34686,2994,6384,2856,1446,2802
tt7260048,30216,3376,4968,2592,1584,2976
tt7262384,26813,2711,4449,2314,1366,2485
tt7262882,96384,8969,16961,7378,4376,6917
tt7279188,68508,6666,12634,6029,4540,5225
tt7280898,33774,3510,5940,2700,1986,2658
tt7282468,161388,16529,26111,11717,8483,14583
tt7284202,43362,4878,7362,3168,2736,4230
tt7286456,70567,7447,10659,5501,4482,7006
tt7294150,86939,8768,16124,8896,4804,6256
tt7298400,47742,4512,7992,3492,2574,4074
tt7311036,6571,746,1149,427,301,569
tt7313348,78832,8277,13087,5863,4337,7477
tt7317324,50150,5576,7684,3689,2822,5644
tt7319496,58855,5738,11010,4340,3097,4608
tt7322224,92556,9570,15516,7895,5671,8455
tt7329642,39732,3971,6554,3325,2644,3596
tt7329656,45576,5232,7476,3528,3036,4680
tt7334342,20108,2083,3511,1984,1183,1468
tt7334528,67149,6878,11132,5043,3488,5437
tt7336470,52680,5360,8700,3440,2700,3760
tt7339248,31164,3384,5046,2418,1854,2892
tt7339792,43462,4935,7539,3684,2090,3658
tt7342838,36994,3739,6372,2937,1766,2954
tt7343740,74613,7050,12868,7429,4532,6444
tt7347846,112231,13158,18052,7959,6771,11852
tt7349662,60014,5406,9427,5055,3472,4235
tt7349896,56306,5809,10264,4386,2792,4671
tt7349910,33654,3793,5292,2778,1764,3618
tt7349950,113500,12157,18872,8983,7176,9680
tt7358154,9096,890,1568,805,530,768
tt7363336,70060,7190,10180,5040,4520,7200
tt7364566,30361,2844,5629,2364,1681,2879
tt7365604,15396,1560,2712,1512,780,1542
tt7374926,36521,3394,6260,2853,1916,3215
tt7374948,16146,1509,2691,1598,1101,1386
tt7374952,45140,4720,7940,3960,2040,3640
tt7388562,32262,3282,5118,2382,1698,2442
tt7390646,26562,2682,4644,2358,1158,2394
tt7394674,36179,3708,6575,2800,1923,2827
tt7395114,91420,9016,15078,7630,4802,7784
tt7401588,24868,2644,3724,1998,1531,2788
tt7405458,42210,4434,6522,3762,2322,4176
tt7420342,40276,4344,7077,3039,2113,3435
tt7422822,30751,2946,5423,2610,1627,2552
tt7424200,23569,2387,3863,2104,1530,2199
tt7428820,19722,2118,3090,1446,1146,2208
tt7432980,18430,2227,2680,1282,1240,2387
tt7434324,44652,4764,7273,3614,2609,3917
tt7435316,23220,2184,4098,1806,1092,1932
tt7441658,24732,2880,4080,2112,1560,2616
tt7456310,24891,2205,3725,2168,1581,2093
tt7456312,28914,3390,4560,1986,1890,3030
tt7456534,10626,1052,1751,952,785,968
tt7457716,26620,2940,4640,1700,1400,2500
tt7461272,111880,12100,18360,8480,7500,9760
tt7462410,99318,10691,14804,7170,5673,9703
tt7464188,35064,3498,5712,2628,1926,2838
tt7466442,23538,2244,3960,1956,1542,2094
tt7472352,25410,2706,4248,1818,1362,2664
tt7475540,33827,3385,6662,2242,2004,2939
tt7475578,76576,8176,12174,5745,4246,5231
tt7476236,76212,9079,12987,6012,3930,7934
tt7476810,26288,2536,4990,2617,1646,1925
tt7477068,34960,3460,5520,2460,2440,2880
tt7478112,14440,1580,2820,1340,740,1160
tt7488208,103814,10698,16387,8776,6823,9000
tt7504726,37512,3852,6366,3012,2220,3102
tt7504818,99666,10116,17424,8892,5652,7776
tt7510166,14320,1620,2540,1460,460,1460
tt7510346,85582,9560,13289,6388,5103,8780
tt7520286,24859,2598,4571,1850,1461,1935
tt7530340,13140,1500,2720,1040,580,1140
tt7533152,37981,4316,6075,3078,2000,3659
tt7534054,38015,3948,5808,2954,2139,3477
tt7541106,92608,9568,14448,7136,5504,8720
tt7541720,50191,5932,7167,3768,2842,5796
tt7542576,34948,3461,5435,2697,2052,3379
tt7545266,29874,3115,4367,2290,1843,3036
tt7545524,94370,9334,15692,6110,5652,9033
tt7545566,37314,3842,6238,3111,2335,3225
tt7547410,75303,7807,12154,5460,3799,7628
tt7549996,43086,4140,7218,2898,2148,3600
tt7550000,53807,5479,8807,4783,3323,4912
tt7550014,49730,5190,8640,3970,3040,4560
tt7556122,36626,3560,6282,3530,2307,2782
tt7557108,116638,10964,18713,9730,7461,10661
tt7558302,35126,3893,5264,2810,1934,3590
tt7562932,14860,1820,2040,1260,1100,1600
tt7574126,10520,1020,1740,860,560,1000
tt7587876,74898,7344,12600,6372,4464,6876
tt7589524,126252,13034,23310,9044,7098,9604
tt7590074,39473,3667,6810,3364,2184,3626
tt7596680,24844,2861,3710,1518,1484,2659
tt7598448,36466,3808,5768,3082,2020,3049
tt7598968,78876,7038,12906,7020,4320,6858
tt7600742,99940,10340,14900,6480,6860,10580
tt7612548,70567,8275,10883,5853,4408,7823
tt7615302,95920,9712,16272,7296,4432,7328
tt7616148,66158,6613,10897,5221,3535,5869
tt7616798,28817,3142,4978,2016,1617,2933
tt7631058,48948,4890,7710,3834,3066,4272
tt7634968,34212,4069,5349,2617,1847,3746
tt7638348,83028,7647,12047,6090,5369,7252
tt7638556,59078,6281,9323,4702,3788,4993
tt7645122,40978,4175,6063,3656,2336,4250
tt7645780,36658,3940,5893,2410,2038,3381
tt7653254,39342,3972,6468,3126,2166,3564
tt7657566,40176,3820,6505,3152,2578,3166
tt7664504,45570,4806,8112,3636,2460,3642
tt7668870,142849,16072,24170,9627,9392,13977
tt7670212,131490,13495,20011,10760,8291,13414
tt7671064,100451,12563,15625,7672,5466,11866
tt7671124,39600,4080,7660,3300,1640,3380
tt7672068,60518,5887,10356,5296,3678,5245
tt7681824,36354,3798,6168,2586,2136,3336
tt7681902,102315,10734,17180,7103,5125,10421
tt7689906,46949,4953,8299,3779,2908,3991
tt7689926,27017,3191,4966,1756,1260,3121
tt7689956,21880,2100,4420,1480,1220,2580
tt7689958,49313,5251,8019,3605,2073,6484
tt7689964,106974,10514,18144,7168,4326,10878
tt7689966,84425,8339,13320,5539,4466,9560
tt7690016,59833,6338,10258,4432,3843,5932
tt7690670,49734,5084,8360,3813,2638,5052
tt7692966,60760,5900,11220,5600,3480,4240
tt7693316,94293,10093,16658,7519,5494,7791
tt7698468,22476,2214,3774,1908,1290,1488
tt7708476,5130,540,930,345,285,345
tt7713068,166096,16085,24618,12011,9900,14482
tt7725384,23283,2484,4599,1584,828,1836
tt7734218,29676,3126,4968,2232,1524,2688
tt7736478,93019,8966,14137,7472,7301,8100
tt7736496,55979,5087,9576,4898,3008,4203
tt7737528,83363,8586,14240,6844,4603,7221
tt7737640,53068,5131,8578,4223,3401,4640
tt7737734,21840,2172,3768,1807,1229,2028
tt7737786,19962,2046,3510,1716,1236,1770
tt7738450,67788,7462,10598,5152,3864,7364
tt7740284,2300,180,480,360,160,60
tt7740496,50748,5304,8292,3648,2796,4302
tt7740510,44486,4535,7019,3680,3006,3951
tt7752126,56661,6049,8989,4114,3300,6290
tt7755856,20808,2208,3390,1620,1164,2226
tt7760890,28097,2900,4901,1894,1686,2541
tt7763020,68860,6400,12640,6460,3360,5220
tt7765120,20279,2002,3507,1607,1686,2176
tt7768846,13182,1631,1994,1048,607,1453
tt7772580,29488,3306,4528,2449,2151,3052
tt7772582,92879,9231,15973,7335,5916,8560
tt7775622,107154,12896,17114,7633,5892,11784
tt7775720,73783,7954,11716,5779,4532,7104
tt7776430,9200,1075,1344,728,746,1014
tt7778680,112439,11725,18571,8972,6032,9751
tt7781432,94502,8984,15418,8255,6505,8427
tt7784604,45624,4980,7572,3360,2964,4452
tt7798634,63779,6346,10937,5423,3613,5398
tt7798644,71021,6117,12476,6406,4568,5142
tt7798646,44014,4805,7352,3657,2214,4378
tt7802246,45000,4917,7916,4143,2498,4404
tt7826276,118710,13393,19315,8569,7427,11326
tt7830806,39018,4359,6281,3175,2231,4100
tt7846056,32458,3180,5235,2884,1841,3425
tt7846844,48732,4821,7824,3976,3053,4625
tt7869070,119646,13896,16920,8226,7488,14220
tt7870102,41480,4380,7630,2957,2124,4208
tt7873348,81296,8889,13431,6742,5085,6883
tt7875464,57280,5280,9960,5500,3840,4340
tt7879442,84382,8778,13139,7526,5172,9935
tt7886936,21042,2280,3372,2076,1338,2010
tt7888964,55549,5889,9091,3572,3228,5659
tt7894510,33972,3672,5868,2568,1476,2772
tt7902124,21020,2090,3600,2090,1170,1720
tt7904172,17798,1797,3274,1937,989,1446
tt7905466,57179,6182,10315,4677,3044,4578
tt7917178,87953,10122,14637,6364,5029,9186
tt7921248,29604,3024,5378,2569,1657,2080
tt7923220,76300,8252,11621,5215,5293,8315
tt7937254,21972,2403,3845,1689,1481,1831
tt7939766,42662,5049,6605,2766,2325,4988
tt7942742,54738,5760,8730,4176,3366,5040
tt7942746,38783,4006,6426,3305,2503,3503
tt7945440,36852,4404,5484,2424,2112,3948
tt7945450,13730,1540,2660,1000,660,1090
tt7946216,62166,6562,9120,4552,3647,6952
tt7946422,122807,12470,22482,11648,6709,10024
tt7947150,3660,360,720,180,300,420
tt7952920,57080,6160,9040,3780,3580,6540
tt7957314,52294,5484,9209,4219,2491,4236
tt7958736,54033,5868,8777,4528,2813,5286
tt7959026,64456,6328,10738,4928,3318,6062
tt7966920,13160,1640,2280,960,820,1400
tt7969836,1462,153,225,121,74,150
tt7970348,88175,8960,14207,5968,4271,8327
tt7972668,14560,1360,2460,840,680,1060
tt7975244,35471,3268,5206,2897,2399,3074
tt7976208,77847,9031,12395,6160,4755,8071
tt7977310,7380,900,1460,620,140,500
tt7978672,62022,6761,10030,4981,4185,5071
tt7978758,26555,2498,4817,2112,1440,2207
tt7979142,22296,2508,3132,1362,1332,2466
tt7979580,34367,3632,6011,2611,2156,2898
tt7983678,7460,700,1320,600,420,780
tt7983890,5505,598,1035,475,287,469
tt7983894,45924,4437,7870,4160,2278,3775
tt7984734,32680,3224,5560,2744,1848,2872
tt7991608,45766,4791,7437,3717,2727,4172
tt8000718,38940,4056,6288,2856,2292,3600
tt8000908,48156,4848,7548,3588,2340,4392
tt8004664,40426,4327,6516,3619,2389,3925
tt8009428,43896,4644,7476,3108,2484,3804
tt8009744,64030,7030,10410,4360,2750,6320
tt8014482,16720,1780,3120,1500,820,1400
tt8015444,30999,3299,4774,2471,1780,3266
tt8020896,117488,12528,20144,9104,6832,11136
tt8033592,38417,4633,6087,3002,2636,3814
tt8041270,80126,8385,13414,6448,4713,6470
tt8041276,57360,6048,9136,5136,3232,6128
tt8043434,17736,1742,2932,1847,1321,1513
tt8045906,102510,12168,16668,7020,4932,11070
tt8058874,34928,3832,5808,2776,2120,3296
tt8066972,1584,161,279,126,104,160
tt8075192,60762,6582,10830,4602,3090,5382
tt8075202,1450,140,240,124,75,114
tt8075260,38528,4270,5768,2856,2450,4802
tt8079248,117050,12101,18324,8664,6793,10250
tt8090564,70220,7217,12374,5772,4085,6248
tt8092888,18858,2238,3468,1392,1056,1698
tt8093700,119031,12729,20236,9334,6003,9960
tt8097030,36612,3990,5514,2778,2250,4110
tt8099132,5520,580,820,480,300,640
tt8103160,13915,1588,2178,1048,956,1316
tt8106160,25431,2874,4137,1920,1429,3082
tt8106534,39104,3792,6630,3071,2189,3776
tt8106570,35364,4330,4795,2762,2064,4813
tt8106572,3556,448,700,196,252,392
tt8106576,26157,3182,4124,2024,1793,2699
tt8110004,27130,3190,4160,2140,2110,3210
tt8110232,131886,13950,20880,8820,7020,12870
tt8110640,113424,12848,19168,8768,6688,9696
